id,name,permitID,country_code,NACE number,NACE name,Latitude,Longitude,Emission rank 2023,EU,EIGL sector,Industry,Emissions 2023 (Mt),Emissions 2022 (Mt),x,y
DE_1797,BHKW Stadtwerke Tübingen Obere Viehweide,14320-0001,DE,3530.0,Production of steam,48.51113287,9.07125646,3873,Y,Production of steam,N,0.018287,0.018828,1009807.6496484416,6192314.325338483
DE_1634,GUD-Anlage mit KWK-Kopplung in Pullach,14310-1131,DE,3510.0,Production of electricity,48.04076246,11.50631161,3874,Y,Production of electricity,N,0.018277,0.021206,1280876.7493339395,6113638.9369004965
DE_297,Ziegelwerk Puttenhausen,14260-0023,DE,2332.0,Non-metallic minerals,48.61053349,11.77555166,3878,Y,Ceramics & Refractory,Y,0.018242,0.021147,1310848.414601096,6209033.609226734
DE_202818,Energiezentrale Spanplattenwerk 2 und 3,14310-1647,DE,1621.0,Wood & wood products,49.2638508,11.461653,3889,Y,No EIGL,Y,0.018151,0.021659,1275905.3756092042,6319750.519016275
DE_551,Werk Heidenau,14280-0061,DE,1712.0,"Paper, pulp & printing",50.9714666,13.87997311,3894,Y,Pulp & paper,Y,0.018097,0.013471,1545111.5388295338,6616248.045775131
DE_206012,Elektrobandfertigung NGO,14226-0089,DE,2410.0,Iron & steel,51.48858736,7.24519476,3896,Y,Iron & steel,Y,0.018073,0.018402,806531.3909360211,6708178.50430972
DE_1637,Wärmeversorgung Braustätte Süd,14310-1134,DE,1105.0,"Food, beverages & tobacco",49.9563975,6.5271078,3899,Y,No EIGL,Y,0.018,0.018733,726594.3166488116,6438728.0775217675
DE_850,Heizzentrale LHT HAM,14310-0255,DE,3530.0,Production of steam,53.6216999,9.996932,3900,Y,Production of steam,N,0.017996,0.016451,1112853.37973499,7098833.855335183
DE_202979,Feuerbeschichtungsanlage 7 Bochum,14226-0067,DE,2410.0,Iron & steel,51.47075613,7.16596499,3905,Y,Iron & steel,Y,0.017961,0.015521,797711.5741745075,6704991.304346959
DE_215,Anlage zur Herstellung von Kelchgläsern,14250-0030,DE,2313.0,Non-metallic minerals,49.01716545,13.22683429,3906,Y,Glass,Y,0.017939,0.022045,1472404.4579698164,6277774.51379228
DE_210958,Zentrale Wärmeversorgungsanlage / Gesamtwärmenetz,14310-1928,DE,3530.0,Production of steam,53.51182957,8.51777771,3907,Y,Production of steam,N,0.017929,0.016779,948194.6777014591,7078239.457442386
DE_4144,Energiezentrale SF 3,14310-1745,DE,3511.0,Production of electricity,52.39185366,13.50006324,3909,Y,Production of electricity,N,0.017924,0.023775,1502820.1655537945,6871290.111073042
DE_1625,Anl. Herst. v. sonst. organ. Grundst. u. Chemik.,14310-1118,DE,2014.0,Chemical & petrochemical,52.40072053,9.58318018,3912,Y,Chemicals,Y,0.017904,0.020763,1066794.7379291162,6872907.7136809
DE_205544,Butandiolanlage,14616-0108,DE,2014.0,Chemical & petrochemical,51.67838615,7.10303988,3921,Y,Chemicals,Y,0.017782,0.016029,790706.7824146012,6742181.1465986315
DE_1738,Heizkraftwerk Kyritz,14310-1282,DE,3530.0,Production of steam,52.93919115,12.42700931,3930,Y,Production of steam,N,0.017727,0.019699,1383368.348472478,6971757.840334667
DE_202797,Bandbeschichtungsanlagen Paintline (PL) und LL,14633-0024,DE,2442.0,Non-ferrous metals,51.55139639,9.92885229,3932,Y,Non-ferrous metals,Y,0.01772,0.020929,1105274.7811957535,6719415.090717245
DE_648,Feuerungsanlage Hannover,14310-0031,DE,2219.0,Not elsewhere specified (industry),52.38857997,9.73243224,3936,Y,No EIGL,Y,0.017653,0.020303,1083409.4012481614,6870692.966741302
DE_244,Glashütte Freital,14250-0060,DE,2313.0,Non-metallic minerals,51.00497516,13.65347803,3938,Y,Glass,Y,0.017648,0.015682,1519898.2218567517,6622173.818129038
DE_205609,Anlage zur Herstellung von Stärkeprodukten,14310-1862,DE,1062.0,"Food, beverages & tobacco",53.542673,10.02978844,3942,Y,No EIGL,Y,0.017628,0.020177,1116510.9419050685,7084015.436328972
DE_1837,Speicherverdichterstation Epe - Verdichterantriebe,14330-0038,DE,3522.0,Energy sector,52.1609264,7.0034079,3946,Y,Production of gas,N,0.01758,0.015216,779615.8012455972,6829275.47793792
DE_203873,Eisengießerei,14226-0052,DE,2451.0,Iron & steel,50.6495646,8.7013189,3947,Y,Iron & steel,Y,0.017572,0.02067,968626.3891778926,6559538.298655116
DE_1812,Speicheranlage Inzenham,14330-0013,DE,3523.0,Energy sector,47.8876,12.10365,3952,Y,Production of gas,N,0.017537,0.015577,1347372.1547400136,6088175.808916197
DE_215660,Walzwerk/Stabstahl-Drahtstraße,14226-0071,DE,2410.0,Iron & steel,50.9939086,13.6391137,3954,Y,Iron & steel,Y,0.017479,0.019708,1518299.191955567,6620216.295330598
SK_83,Kotolňa na zemný plyn Párovce,403-003-2021,SK,3530.0,Production of steam,48.30803655,18.07235069,3956,Y,Production of steam,N,0.017433,0.013919,2011804.8762482733,6158254.9956154935
DE_137,Dolomitbrennanlage Grevenbrück,14240-0019,DE,2352.0,Non-metallic minerals,51.13986256,8.02526831,3965,Y,Lime,Y,0.017375,0.019503,893368.7815259587,6646071.179001959
DE_1481,Kraftwerk Gersteinwerk,14310-0945,DE,3511.0,Production of electricity,51.67278337,7.71252661,3966,Y,Production of electricity,N,0.017373,0.015463,858554.5351774151,6741175.365029733
DE_204421,Mannstaedt GmbH,14226-0008,DE,2410.0,Iron & steel,50.8036506,7.1651913,3967,Y,Iron & steel,Y,0.017364,0.016762,797625.4469524005,6586635.004375224
DE_203537,33133,0,DE,5100.0,Domestic aviation,,,3969,Y,No EIGL,N,0.017342,0.006063,,
DE_242,Werk Lübz,14250-0058,DE,2314.0,Non-metallic minerals,53.47524701,12.02480874,3983,Y,Glass,Y,0.017213,0.025694,1338595.5858233084,7071394.172067938
DE_1598,Heizkraftwerk Freudenberg Weinheim,14310-1085,DE,3530.0,Production of steam,49.56694134,8.6464509,3985,Y,Production of steam,N,0.017209,0.021208,962518.5109117676,6371612.7665894
DE_1204,Kesselhaus der Papierfabrik Meldorf GmbH & Co. KG,14310-0648,DE,1712.0,"Paper, pulp & printing",53.69499183,9.71565898,3988,Y,Pulp & paper,Y,0.017193,0.024079,1081542.210040741,7112601.721721465
DE_982,Feuerungsanlage,14310-0406,DE,1039.0,"Food, beverages & tobacco",50.7837614,6.10732,3990,Y,No EIGL,Y,0.017174,0.018685,679863.7525115836,6583132.385916921
DE_697,BHKW-Kapaunenstraße,14310-0086,DE,3530.0,Production of steam,54.09682971,13.37384687,3996,Y,Production of steam,N,0.017113,0.0148,1488769.823515618,7188516.052170029
DE_203152,Werk Scholven,14642-0002,DE,2362.0,Non-metallic minerals,51.59679902,7.01807896,3997,Y,Cement,Y,0.017105,0.02014,781248.9759515531,6727547.322198408
DE_977,HKW Bad Salzungen,14310-0399,DE,3530.0,Production of steam,50.80021508,10.22017421,3998,Y,Production of steam,N,0.017095,0.017995,1137704.5888757517,6586029.880284963
DE_794,Heizkraftwerk 2 Oberhausen,14310-0190,DE,3530.0,Production of steam,51.51171508,6.84632861,3999,Y,Production of steam,N,0.017085,0.011343,762129.8144459839,6712314.269924471
DE_974,Olenex Edible Oils - Kesselanlage,14310-0396,DE,1041.0,"Food, beverages & tobacco",53.34735277,8.49426383,4009,Y,No EIGL,Y,0.016993,0.017821,945577.1245532854,7047509.027368743
DE_193,Glasschmelze Werk I,14250-0007,DE,2313.0,Non-metallic minerals,51.75086258,9.39808282,4016,Y,Glass,Y,0.016893,0.019614,1046189.7935101409,6755202.965314748
DE_604,Metsä Greaseproof Papers GmbH,14280-0123,DE,1712.0,"Paper, pulp & printing",50.8160063,6.4688594,4025,Y,Pulp & paper,Y,0.016825,0.019764,720110.1343099676,6588811.674996347
DE_1034,Heizkraftwerk Darmstadt,14310-0462,DE,3530.0,Production of steam,49.88571715,8.69973836,4027,Y,Production of steam,N,0.016813,0.020824,968450.4447151914,6426507.53765986
DE_202794,Kerateam Leisnig,14260-0260,DE,2331.0,Non-metallic minerals,51.1572254,12.9093761,4029,Y,Ceramics & Refractory,Y,0.016791,0.027944,1437065.1739108595,6649152.339315058
DE_203657,Vinylacetat-Anlage,14616-0016,DE,2014.0,Chemical & petrochemical,50.102482,8.5474571,4041,Y,Chemicals,Y,0.016654,0.017069,951498.5719493544,6464042.870679802
DE_830,Beck's Kesselhaus-0001,14310-0233,DE,1105.0,"Food, beverages & tobacco",53.0785917,8.7900736,4045,Y,No EIGL,Y,0.016608,0.018768,978506.5171874,6997548.509461119
DE_1344,Trocknung Standort Unterbreizbach,14310-0798,DE,2015.0,Chemical & petrochemical,50.81218826,9.97729204,4048,Y,Fertilizers,Y,0.016549,0.016912,1110667.069722544,6588138.999632559
DE_204213,Polyolefineanlage,14310-1738,DE,2016.0,Chemical & petrochemical,51.59960869,7.03461629,4056,Y,Chemicals,Y,0.01648,0.02368,783089.9028835974,6728050.839515284
DE_1469,Zellstofferzeugung Stockstadt,14310-0932,DE,1711.0,"Paper, pulp & printing",49.97632753,9.06935626,4059,Y,Pulp & paper,Y,0.016471,0.018181,1009596.1202407154,6442177.19508471
DE_194,Glasschmelzwanne zur Herstellung von Flachglas,14250-0008,DE,2311.0,Non-metallic minerals,50.04953469,12.03656112,4061,Y,Glass,Y,0.016463,0.019254,1339903.8547805196,6454858.800171178
DE_2699,Anlage zum Schmelzen mineralischer Stoffe,14255-0009,DE,2314.0,Non-metallic minerals,49.64312151,9.23024773,4062,Y,Glass,Y,0.01646,0.017929,1027506.4773106972,6384698.640379485
DE_202856,Adipinsäure-Betrieb,14614-0001,DE,2014.0,Chemical & petrochemical,51.36819042,6.66238453,4065,Y,Chemicals,Y,0.016453,0.017573,741653.2535712259,6686682.590998073
DE_1839,Bad Lauchstädt Gasturbinen,14330-0040,DE,3523.0,Energy sector,51.4588919,11.9070722,4066,Y,Production of gas,N,0.01645,0.022843,1325489.214142752,6702871.351424856
DE_1310,BHKW I,14310-0761,DE,3530.0,Production of steam,52.6791952,13.6119593,4073,Y,Production of steam,N,0.016391,0.018182,1515276.3779747672,6923876.778464339
DE_751,HKW Dresden-Nord,14310-0145,DE,3530.0,Production of steam,51.08607722,13.76455173,4074,Y,Production of steam,N,0.016388,0.02129,1532262.8895812784,6636533.933455142
DE_907,Kesselhaus Nienburg,14310-0318,DE,3530.0,Production of steam,52.65457866,9.20449495,4077,Y,Production of steam,N,0.016362,0.016882,1024639.6911772222,6919358.170666528
DE_202709,Gießwalzanlage z. Herstellung v. Cu-Gießwalzdraht,14633-0002,DE,2444.0,Non-ferrous metals,51.82766749,6.26522521,4083,Y,Non-ferrous metals,Y,0.016327,0.01604,697441.6797484299,6769025.305391143
DE_218940,Universitätsklinikum Aachen Energiezentrale,14310-1901,DE,3530.0,Production of steam,50.7768485,6.0433856,4087,Y,Production of steam,N,0.01628,0.0,672746.6076594045,6581915.327863605
DE_787,BW_01950894 / Heizwerk V05,14310-0183,DE,3530.0,Production of steam,49.19382585,9.22113612,4088,Y,Production of steam,N,0.016259,0.000826,1026492.17719123,6307813.808487516
DE_657,Heizwerk Meiderich,14310-0041,DE,3530.0,Production of steam,51.47271169,6.79792384,4093,Y,Production of steam,N,0.016218,0.019034,756741.420542899,6705340.785349253
DE_758,Heizwerk Perlach,14310-0152,DE,3530.0,Production of steam,48.10160755,11.65950995,4098,Y,Production of steam,N,0.016182,0.014678,1297930.7105331095,6123775.388022952
DE_202819,Titandioxidfabrik,14310-1514,DE,2012.0,Chemical & petrochemical,51.43952877,6.70523735,4102,Y,Chemicals,Y,0.016116,0.016127,746423.6074500459,6699412.645252973
DE_203616,Werk Sinzig,14260-0255,DE,2331.0,Non-metallic minerals,50.54551168,7.26278623,4103,Y,Ceramics & Refractory,Y,0.016076,0.023248,808489.664530046,6541290.367804976
DE_1688,HKW Sonnenstein Pirna,14310-1220,DE,3530.0,Production of steam,50.95829878,13.95703857,4107,Y,Production of steam,N,0.016042,0.014762,1553690.4265944865,6613920.572046424
DE_626,BW 5123496 Heizhaus Werk 1,14310-0009,DE,2811.0,Machinery,47.6577445,9.4727213,4111,Y,No EIGL,Y,0.015968,0.015424,1054498.5115426015,6050103.42123513
DE_1672,HKW West Karlsruhe,14310-1191,DE,3530.0,Production of steam,49.01436014,8.34802416,4112,Y,Production of steam,N,0.015964,0.01185,929297.7988437908,6277298.360667943
DE_202045,Anlage zur Produktion von Feinsteinzeugfliesen,14260-0247,DE,2331.0,Non-metallic minerals,51.78196535,14.10985211,4125,Y,Ceramics & Refractory,Y,0.015766,0.022251,1570701.5520536052,6760797.5984092085
DE_757,Heizwerk Koppstrasse,14310-0151,DE,3530.0,Production of steam,48.09550706,11.53537968,4127,Y,Production of steam,N,0.015737,0.012885,1284112.592084682,6122758.53974445
DE_1164,MAN Truck & Bus SE,14310-0606,DE,3530.0,Production of steam,48.21855452,11.47507573,4129,Y,Production of steam,N,0.015734,0.012214,1277399.58707786,6143291.844026352
DE_1141,Heizkraftwerk Singen,14310-0581,DE,3510.0,Production of electricity,47.76169655,8.85446429,4132,Y,Production of electricity,N,0.015733,0.02523,985674.4564553052,6067300.802556507
DE_1540,Heizkraftwerk Ortenberg,14310-1017,DE,3530.0,Production of steam,50.78902737,8.75659353,4134,Y,Production of steam,N,0.015722,0.017168,974779.5323980044,6584059.612684893
DE_1144,Heizzentrale MDF I und II,14310-0584,DE,1621.0,Wood & wood products,52.7068542,7.360518,4140,Y,No EIGL,Y,0.015696,0.018568,819369.1157347321,6928956.898774691
DE_202691,20979,0,DE,5100.0,Domestic aviation,,,4153,Y,No EIGL,N,0.0156,0.016451,,
DE_1502,Dampfkesselanlage Milchwerk Stendal,14310-0971,DE,3530.0,Production of steam,52.59166646,11.87422515,4154,Y,Production of steam,N,0.015599,0.029282,1321832.6972626855,6907821.566231104
DE_204194,Kaltwalzwerk,14226-0038,DE,2410.0,Iron & steel,53.12493943,8.68672846,4155,Y,Iron & steel,Y,0.015595,0.014905,967002.1892719216,7006141.854399778
DE_646,Heizwerk Ost,14310-0029,DE,2910.0,Transport equipment,49.0436943,8.283443,4162,Y,No EIGL,Y,0.015455,0.017703,922108.6567751104,6282278.657230388
DE_928,GuD Anlage Kaolintrocknung Werk Hirschau,14310-0341,DE,812.0,Mining & quarrying,49.5429279,11.9581417,4165,Y,No EIGL,N,0.015436,0.023878,1331174.244877817,6367492.083668461
DE_233,Anlage zur Herstellung von Glas Weißwasser,14250-0049,DE,2313.0,Non-metallic minerals,51.50444038,14.6354344,4167,Y,Glass,Y,0.015404,0.015279,1629209.1049463665,6711013.1608108
DE_1872,"Werk Schkopau, PET 1und PET 2 (HTM-Öfen)",14310-1364,DE,3530.0,Production of steam,51.39846164,11.95039901,4168,Y,Production of steam,N,0.015384,0.035198,1330312.3325696485,6692081.948690198
DE_210693,BMW Werk 02.40 Lackiererei Dingolfing,14310-1927,DE,3530.0,Production of steam,48.64667364,12.47115106,4169,Y,Production of steam,N,0.015379,0.014906,1388282.1856052016,6215120.575852806
DE_204255,Speira Recycling Services - Deizisau,14632-0009,DE,2453.0,Non-ferrous metals,48.7158507,9.39587449,4170,Y,Non-ferrous metals,Y,0.015369,0.015707,1045943.9637843134,6226784.018468228
DE_919,Brauerei Produktion NW-43 0053929,14310-0331,DE,1105.0,"Food, beverages & tobacco",50.9909731,7.9555115,4172,Y,No EIGL,Y,0.015351,0.015273,885603.4891800383,6619697.123948306
DE_737,FHW 132,14310-0126,DE,3530.0,Production of steam,51.21690749,6.94702698,4174,Y,Production of steam,N,0.015344,0.013558,773339.5054954634,6659752.205437879
DE_1690,Dampfkesselanlage zur Energieerz. für den Betrieb,14310-1222,DE,1031.0,"Food, beverages & tobacco",52.7367441,7.7475529,4176,Y,No EIGL,Y,0.015301,0.01763,862453.643721958,6934450.389190729
DE_205385,Hammerwerk Erft G. Diederichs GmbH & Co KG,14226-0078,DE,2550.0,Machinery,50.59386468,6.7862442,4177,Y,No EIGL,Y,0.015295,0.017407,755441.2489654489,6549765.095389216
SK_105,"Paroplynové zariadenie PPZ1, PPZ2 a Kotol K3",508-001-2008,SK,3511.0,Production of electricity,49.079935,19.320079,4178,Y,Production of electricity,N,0.015286,0.012926,2150701.3563658264,6288435.591081514
DE_245,Werk Weiden,14250-0061,DE,2319.0,Non-metallic minerals,49.69643428,12.16387026,4183,Y,Glass,Y,0.01526,0.015103,1354075.8434186515,6393868.641580859
DE_1782,GuD-Anlage Bad Elster,14310-1341,DE,3511.0,Production of electricity,50.2889106,12.24077191,4184,Y,Production of electricity,N,0.015255,0.015629,1362636.4959378105,6496461.222722844
DE_586,Papierfabrik Sappi Alfeld (0338),14280-0100,DE,1712.0,"Paper, pulp & printing",51.98596257,9.8207632,4189,Y,Pulp & paper,Y,0.015221,0.019752,1093242.3590706044,6797587.704872585
DE_203323,Trocknungsanlagen 1 und 2 im Werk Haltern,14310-1483,DE,812.0,Mining & quarrying,51.7937089,7.2513328,4190,Y,No EIGL,N,0.015218,0.015458,807214.6748685689,6762910.980913871
DE_210124,Omni Pac GmbH,14280-0176,DE,1712.0,"Paper, pulp & printing",53.22378588,8.46082071,4193,Y,Pulp & paper,Y,0.015191,0.014834,941854.2534643456,7024500.006332242
DE_289,Ziegelwerk,14260-0015,DE,2332.0,Non-metallic minerals,48.52491929,13.33360293,4195,Y,Ceramics & Refractory,Y,0.015182,0.0242,1484289.888607305,6194631.2538568955
DE_1542,Heizwerk Broich,14310-1019,DE,3530.0,Production of steam,51.4278509,6.8664282,4196,Y,Production of steam,N,0.01518,0.016153,764367.2907925773,6697327.4143603835
DE_1183,Heizkraftwerk Cargill Hamburg,14310-0626,DE,3510.0,Production of electricity,53.46875013,9.97534895,4204,Y,Production of electricity,N,0.015104,0.018006,1110450.7659331786,7070179.100745329
DE_1087,Dampfkesselanlage Suwelack,14310-0522,DE,1083.0,"Food, beverages & tobacco",51.9856235,7.2642447,4206,Y,No EIGL,Y,0.015056,0.01676,808652.0210017434,6797526.416117366
DE_337,Werk  Wefensleben,14260-0066,DE,2332.0,Non-metallic minerals,52.17382441,11.16034363,4210,Y,Ceramics & Refractory,Y,0.015022,0.023093,1242363.769969561,6831616.366220073
DE_962,HKW-Mitte,14310-0382,DE,3511.0,Production of electricity,52.02960454,8.90704792,4214,Y,Production of electricity,N,0.01498,0.014622,991528.0389256892,6805480.105977449
DE_203617,Werk Schwarzenfeld,14260-0251,DE,2331.0,Non-metallic minerals,49.40724135,12.08926284,4221,Y,Ceramics & Refractory,Y,0.014864,0.0202,1345770.583414851,6344246.366435233
DE_1743,Feuerungsanlage Penzberg,14310-1289,DE,2059.0,Chemical & petrochemical,47.77464846,11.37440434,4223,Y,Chemicals,Y,0.014805,0.014778,1266192.8992056088,6069445.916967838
DE_428,Klinkerwerk B. Feldhaus GmbH & Co. KG,14260-0169,DE,2332.0,Non-metallic minerals,52.11318637,8.08628586,4226,Y,Ceramics & Refractory,Y,0.014768,0.016032,900161.2246780131,6820616.932285907
DE_384,Jacobi Tonwerke GmbH - Werk Bilshausen,14260-0120,DE,2332.0,Non-metallic minerals,51.64103577,10.16399226,4231,Y,Ceramics & Refractory,Y,0.01469,0.02951,1131450.4428099787,6735478.55152682
DE_202695,Schmiedebetrieb Siegen Eintracht,14226-0012,DE,2550.0,Machinery,50.86509305,8.00871335,4232,Y,No EIGL,Y,0.014677,0.015388,891525.8922539344,6597464.849535744
DE_205042,Gipsfaserplattenproduktionsanlage,14642-0001,DE,2362.0,Non-metallic minerals,51.84358515,10.19089745,4233,Y,Cement,Y,0.014661,0.020201,1134445.5148604726,6771892.9045677595
DE_1727,Heizkraftwerk Da.-Arheilgen,14310-1271,DE,3530.0,Production of steam,49.90312747,8.66483054,4238,Y,Production of steam,N,0.014614,0.012653,964564.5240794064,6429516.096692014
DE_207012,38681,0,DE,5100.0,Domestic aviation,,,4239,Y,No EIGL,N,0.014611,0.004389,,
DE_1726,Kesselhaus Regensburg,14310-1270,DE,8542.0,Commercial & public services,49.0134297,12.1016236,4243,Y,No EIGL,N,0.014566,0.022082,1347146.5769238663,6277140.44040615
DE_1626,Heizkraftwerk Nord Braunschweig,14310-1119,DE,3530.0,Production of steam,52.30555538,10.5075936,4244,Y,Production of steam,N,0.014532,0.021781,1169699.9690146674,6855563.471275158
DE_203297,Herstellung von Essigsäureanhydrid,14616-0053,DE,2014.0,Chemical & petrochemical,48.02065518,7.84583181,4245,Y,Chemicals,Y,0.014528,0.015503,873394.0014935938,6110291.809025472
DE_209343,Anlage zum Schmelzen und Legieren,14632-0012,DE,2440.0,Non-ferrous metals,51.10646695,7.63311768,4247,Y,Non-ferrous metals,Y,0.014507,0.015592,849714.772746142,6640148.145116173
DE_202333,Drahtstrasse Hagen inkl. Wärmebehandlung,14226-0028,DE,2410.0,Iron & steel,51.35909519,7.45554864,4263,Y,Iron & steel,Y,0.014348,0.020154,829947.8783006099,6685061.008216864
DE_206,Natriumsilikat-Anlage,14250-0020,DE,2319.0,Non-metallic minerals,50.77293886,6.49000917,4265,Y,Glass,Y,0.01432,0.017811,722464.5156028037,6581227.091623682
DE_1491,Heizwerk Vilseck,14310-0957,DE,3530.0,Production of steam,49.64142312,11.83740873,4283,Y,Production of steam,N,0.014182,0.014583,1317734.3121354568,6384406.67587843
DE_203322,Walzwerk,14633-0012,DE,2442.0,Non-ferrous metals,53.51239548,9.8872098,4284,Y,Non-ferrous metals,Y,0.014168,0.013971,1100639.1605249066,7078345.396251207
DE_1261,Heizanlage Sodenmatt,14310-0705,DE,3530.0,Production of steam,53.04558608,8.72755551,4287,Y,Production of steam,N,0.01414,0.01383,971547.0354658724,6991434.566893948
DE_201347,2463,0,DE,5100.0,Domestic aviation,,,4288,Y,No EIGL,N,0.014136,0.021886,,
DE_917,Brauerei Abfüllung NW-43 0218918,14310-0329,DE,1105.0,"Food, beverages & tobacco",50.9909731,7.9555115,4290,Y,No EIGL,Y,0.014094,0.016224,885603.4891800383,6619697.123948306
DE_1394,Fernheizwerk Aachen,14310-0851,DE,3530.0,Production of steam,50.78900742,6.0512725,4291,Y,Production of steam,N,0.014088,0.0223,673624.5734626622,6584056.099711618
DE_1361,Spitzenstromanlage Großkayna,14310-0816,DE,3511.0,Production of electricity,51.29212268,11.94667141,4296,Y,Production of electricity,N,0.014025,0.007847,1329897.378035762,6673130.42451226
DE_1096,Fernheizwerk I,14310-0532,DE,3530.0,Production of steam,48.52345544,9.06210426,4299,Y,Production of steam,N,0.014001,0.015039,1008788.8314048016,6194385.211131268
DE_1707,SWR HKW Merzdorf,14310-1243,DE,3530.0,Production of steam,51.31681318,13.26292361,4309,Y,Production of steam,N,0.013898,0.016996,1476421.9026952889,6677526.800079828
DE_209423,Gaskessel-Anlage DuPont,14310-1921,DE,3530.0,Production of steam,51.67896607,7.93978314,4311,Y,Production of steam,N,0.013883,0.016828,883852.6160425039,6742285.257890373
DE_210688,STAWAG BHKW Campus Melaten,14310-1915,DE,3530.0,Production of steam,50.79021319,6.05041154,4318,Y,Production of steam,N,0.013814,0.014732,673528.7311659514,6584268.425101008
DE_203615,Werk Witterschlick,14260-0252,DE,2331.0,Non-metallic minerals,50.69105541,7.02426132,4320,Y,Ceramics & Refractory,Y,0.013813,0.018078,781937.1927846954,6566825.879919728
DE_1492,Kesselhaus 1 Krefeld,14310-0958,DE,3530.0,Production of steam,51.30168294,6.55585293,4322,Y,Production of steam,N,0.013806,0.014381,729794.2093266007,6674832.438071206
DE_1378,Heizwerk Westerholt,14310-0833,DE,3530.0,Production of steam,51.59957259,7.06709332,4327,Y,Production of steam,N,0.013762,0.002963,786705.2301049094,6728044.369883538
DE_1700,GFK und Kunstharz-Pressholzproduktion,14310-1232,DE,2221.0,Not elsewhere specified (industry),52.83538739,7.13060489,4333,Y,No EIGL,Y,0.013723,0.014381,793775.305736791,6952606.89941201
DE_1703,Dampferzeugungsanlage,14310-1237,DE,2110.0,Chemical & petrochemical,52.29832279,8.94110855,4334,Y,Chemicals,Y,0.01372,0.011782,995319.6511360302,6854246.8271327
DE_642,Heizwerk Langwasser,14310-0025,DE,3530.0,Production of steam,49.40521917,11.12996704,4335,Y,Production of steam,N,0.013705,0.023803,1238982.2634387244,6343900.414481701
DE_1639,HKW Göttingen,14310-1137,DE,3530.0,Production of steam,51.54041323,9.92544028,4343,Y,Production of steam,N,0.013669,0.011378,1104894.9583139298,6717449.07605138
DE_882,HKW Barmen,14310-0291,DE,3530.0,Production of steam,51.26920264,7.1993193,4344,Y,Production of steam,N,0.01366,0.018623,801424.5588681495,6669051.411384151
DE_644,HKW Ladenburg,14310-0027,DE,3510.0,Production of electricity,49.48164468,8.58249386,4347,Y,Production of electricity,N,0.013627,0.018761,955398.8460089604,6356985.113190675
DE_1053,Kesselhaus Sünching,14310-0482,DE,1062.0,"Food, beverages & tobacco",48.88648425,12.35357498,4352,Y,No EIGL,Y,0.013612,0.015988,1375193.6762501332,6255622.049922952
DE_201643,Anlage zum Brennen keramischer Erzeugnisse,14260-0276,DE,2332.0,Non-metallic minerals,51.15391564,10.56202842,4356,Y,Ceramics & Refractory,Y,0.013566,0.025943,1175759.625458489,6648564.909267139
SK_161,Závod ENEVIA,613-01-2020,SK,3011.0,Transport equipment,48.566884,18.8553793,4357,Y,No EIGL,Y,0.013563,0.017123,2098971.2223900356,6201687.674784988
DE_1439,ALU Heiz- und Wärmezentrale,14310-0899,DE,2442.0,Non-ferrous metals,51.07881738,6.61659445,4359,Y,Non-ferrous metals,Y,0.013546,0.013863,736555.924959604,6635247.464439702
DE_1788,Heizwerk Nordost Leipzig,14310-1349,DE,3530.0,Production of steam,51.36960309,12.42856544,4377,Y,Production of steam,N,0.013381,0.011216,1383541.5760716845,6686934.483932377
DE_202389,CO Anlage,14611-0010,DE,2011.0,Chemical & petrochemical,53.63429689,9.50264314,4389,Y,Chemicals,Y,0.0133,0.01555,1057829.3956463162,7101198.493183152
DE_158,Bergmann Kalkofen 2,14240-0041,DE,2352.0,Non-metallic minerals,50.02802503,11.30944283,4390,Y,Lime,Y,0.013299,0.016634,1258961.4169912413,6451130.697861287
SK_103,"SHP Harmanec, a.s.",601-006-2012,SK,1722.0,"Paper, pulp & printing",48.79559404,19.07163114,4404,Y,Pulp & paper,Y,0.013208,0.014329,2123044.267101942,6240248.882417951
DE_421,Werk Pente,14260-0161,DE,2332.0,Non-metallic minerals,52.37377709,7.99536441,4407,Y,Ceramics & Refractory,Y,0.013191,0.013199,890039.8946052295,6867993.368906507
DE_202559,Anodenfertigung Hamburg,14631-0006,DE,2442.0,Non-ferrous metals,53.51239548,9.8872098,4409,Y,Non-ferrous metals,Y,0.013162,0.023634,1100639.1605249066,7078345.396251207
DE_843,BHKW Wahlstedt,14310-0247,DE,3530.0,Production of steam,53.94611609,10.19425209,4416,Y,Production of steam,N,0.013087,0.008394,1134818.9516770735,7159957.924019233
DE_1155,BHKW-Mitte,14310-0597,DE,3530.0,Production of steam,51.49331679,10.80146718,4418,Y,Production of steam,N,0.013081,0.024211,1202413.82629786,6709024.0639413595
DE_48,Schmelz- und Giessbetrieb Siegen Eintracht,14220-0011,DE,2410.0,Iron & steel,50.86509305,8.00871335,4422,Y,Iron & steel,Y,0.013028,0.013756,891525.8922539344,6597464.849535744
DE_435,Hintermauerziegelwerk Bergheim,14260-0176,DE,2332.0,Non-metallic minerals,51.83610478,9.07162454,4424,Y,Ceramics & Refractory,Y,0.012998,0.00804,1009848.6245718912,6770545.174279528
DE_203766,BHW Beeskow Holzwerkstoffe GmbH - MDF-Werk,14310-1494,DE,1621.0,Wood & wood products,52.18072,14.25257,4425,Y,No EIGL,Y,0.012994,0.013087,1586588.8348954923,6832868.140491424
